ambassador_campaign_relationship_id,date_joined,ambassador_id,campaign_id,id,dob,age_at_join,daysoffset,date_joined_week_start
e98cc8fd-f946-4dd3-a78a-fdb9eaa4f1fb,2018-10-07,26b48213-f361-466f-8058-3b3695a33318,bf433d48-dff3-40ff-bea2-00e83d695c6f,26b48213-f361-466f-8058-3b3695a33318,1996-12-08,21,6,2018-10-01
f5ea7eab-e489-40a0-a29f-4310f5ce01ff,2018-03-19,26b48213-f361-466f-8058-3b3695a33318,fe9ebd87-e101-497f-8bc7-ff6525814efc,26b48213-f361-466f-8058-3b3695a33318,1996-12-08,21,0,2018-03-19
b1c2ac6f-bf95-4f10-b262-3886cdc971cc,2018-08-22,26f51715-0de5-4bb2-b487-977f5d2fbeb2,69f338a0-b46e-458d-b3c9-f181a729141b,26f51715-0de5-4bb2-b487-977f5d2fbeb2,1997-09-13,20,2,2018-08-20
80b90ecd-7ddb-4397-a4de-c3da21664da2,2018-03-12,26f51715-0de5-4bb2-b487-977f5d2fbeb2,b04724ef-4330-4559-9caf-2903eb18f84f,26f51715-0de5-4bb2-b487-977f5d2fbeb2,1997-09-13,20,0,2018-03-12
5e4de202-8b34-4946-a32a-c148a81a9ce5,2018-07-11,26f51715-0de5-4bb2-b487-977f5d2fbeb2,b0f6a85f-0646-4a59-a366-65557e0daeb4,26f51715-0de5-4bb2-b487-977f5d2fbeb2,1997-09-13,20,2,2018-07-09
e10c3628-1f2f-4c52-8a54-f0c048a874e6,2018-10-25,2d93c60d-2081-4aea-8941-86e534e28df7,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,2d93c60d-2081-4aea-8941-86e534e28df7,1995-05-17,23,3,2018-10-22
1ae135fb-baa4-4812-b8f1-8a7a436991b7,2018-08-24,2d93c60d-2081-4aea-8941-86e534e28df7,eb385259-88d7-4253-929a-7e8f706cdfba,2d93c60d-2081-4aea-8941-86e534e28df7,1995-05-17,23,4,2018-08-20
97602af6-76cc-4470-a550-be99107b6048,2018-05-05,2d93c60d-2081-4aea-8941-86e534e28df7,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,2d93c60d-2081-4aea-8941-86e534e28df7,1995-05-17,22,5,2018-04-30
776141f4-c6f3-4f16-8b0a-8d841a7d777e,2018-06-13,2d9e00ff-4a6c-40c3-909d-ce5ddf81d166,06b940ab-f27a-4b99-9dac-d35d33915523,2d9e00ff-4a6c-40c3-909d-ce5ddf81d166,1991-06-18,26,2,2018-06-11
663abe0b-dc20-43d7-8cac-158861c0d5c0,2018-01-11,2d9e00ff-4a6c-40c3-909d-ce5ddf81d166,5916bb5b-df9c-413d-a435-fc1161a19544,2d9e00ff-4a6c-40c3-909d-ce5ddf81d166,1991-06-18,26,3,2018-01-08
255ba8f9-56e4-4c04-98d5-20054587d57e,2018-10-17,30c825e7-bc26-4c43-b19f-af81bde855f9,135b3134-10dd-4b54-9be4-1b6abce30a7c,30c825e7-bc26-4c43-b19f-af81bde855f9,1996-12-19,21,2,2018-10-15
74a32650-7974-4576-8c22-8677ec59e5d0,2018-07-21,30c825e7-bc26-4c43-b19f-af81bde855f9,16c46162-1496-4a16-8657-7b66d718f935,30c825e7-bc26-4c43-b19f-af81bde855f9,1996-12-19,21,5,2018-07-16
b28083e6-f354-47b8-a94b-cacae64294a8,2018-08-03,30c825e7-bc26-4c43-b19f-af81bde855f9,4ee9b21f-b023-4a88-95d2-b5588b8135b4,30c825e7-bc26-4c43-b19f-af81bde855f9,1996-12-19,21,4,2018-07-30
8382f208-7cc7-47aa-b236-6f7cebaa604e,2018-07-07,30c825e7-bc26-4c43-b19f-af81bde855f9,b04724ef-4330-4559-9caf-2903eb18f84f,30c825e7-bc26-4c43-b19f-af81bde855f9,1996-12-19,21,5,2018-07-02
767383d3-dc48-448c-b2a7-53cbc34d341a,2018-08-18,319e97d9-dc88-4aad-a0c7-f890bfd59bf0,08c95cc0-a7d0-4031-81da-7dc455051810,319e97d9-dc88-4aad-a0c7-f890bfd59bf0,1994-09-23,23,5,2018-08-13
e2b9b12b-8e19-4e3d-b111-b2b19fd78a42,2018-04-27,319e97d9-dc88-4aad-a0c7-f890bfd59bf0,16c46162-1496-4a16-8657-7b66d718f935,319e97d9-dc88-4aad-a0c7-f890bfd59bf0,1994-09-23,23,4,2018-04-23
f7d6bbc7-d133-4ad1-a549-1c5d90348fa3,2018-10-03,3211cc37-bc91-40fe-bba9-8c0b448d846f,06b940ab-f27a-4b99-9dac-d35d33915523,3211cc37-bc91-40fe-bba9-8c0b448d846f,1985-08-05,33,2,2018-10-01
cbeb8390-c23b-4557-a30e-ac5284ca2395,2018-07-04,3211cc37-bc91-40fe-bba9-8c0b448d846f,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,3211cc37-bc91-40fe-bba9-8c0b448d846f,1985-08-05,32,2,2018-07-02
3d56588e-26a8-4942-85f8-769651f97fe6,2018-09-04,3211cc37-bc91-40fe-bba9-8c0b448d846f,1059145b-a23a-4034-842b-b65e13791429,3211cc37-bc91-40fe-bba9-8c0b448d846f,1985-08-05,33,1,2018-09-03
7015aab5-bbcc-4b18-ac98-4b951671affc,2018-05-12,3211cc37-bc91-40fe-bba9-8c0b448d846f,bf433d48-dff3-40ff-bea2-00e83d695c6f,3211cc37-bc91-40fe-bba9-8c0b448d846f,1985-08-05,32,5,2018-05-07
85bdc9d7-bfe7-4ea3-8198-dd76f61b2339,2018-05-05,3211cc37-bc91-40fe-bba9-8c0b448d846f,c773ff7a-8491-4e78-aa70-e0c362880067,3211cc37-bc91-40fe-bba9-8c0b448d846f,1985-08-05,32,5,2018-04-30
ccae8adf-568b-400f-83d8-c4b0e168a51d,2018-07-24,328221c4-324c-42e3-aac3-1f17abe664eb,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,328221c4-324c-42e3-aac3-1f17abe664eb,1986-08-15,31,1,2018-07-23
b46a9c4d-0b5f-49d3-80f7-8742d127101b,2018-08-18,328221c4-324c-42e3-aac3-1f17abe664eb,37d0e703-b748-4643-87ec-bab76b1f80fd,328221c4-324c-42e3-aac3-1f17abe664eb,1986-08-15,32,5,2018-08-13
29ea09af-dfb5-4676-824d-eb1068ede1ea,2018-08-25,328221c4-324c-42e3-aac3-1f17abe664eb,a1f3509a-3bf6-4265-b850-a1e18c7e3c1b,328221c4-324c-42e3-aac3-1f17abe664eb,1986-08-15,32,5,2018-08-20
cc067980-976c-4b02-a029-994a3e4fa035,2018-07-10,328221c4-324c-42e3-aac3-1f17abe664eb,b0f6a85f-0646-4a59-a366-65557e0daeb4,328221c4-324c-42e3-aac3-1f17abe664eb,1986-08-15,31,1,2018-07-09
667f0afc-0031-4482-a38c-a1b899ca540a,2018-05-19,328221c4-324c-42e3-aac3-1f17abe664eb,bf433d48-dff3-40ff-bea2-00e83d695c6f,328221c4-324c-42e3-aac3-1f17abe664eb,1986-08-15,31,5,2018-05-14
bf526e1e-5aca-4edb-885c-ebafee82baf0,2018-04-09,328221c4-324c-42e3-aac3-1f17abe664eb,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,328221c4-324c-42e3-aac3-1f17abe664eb,1986-08-15,31,0,2018-04-09
259390b7-8d83-4b15-baf8-97a1d830cdf3,2018-05-18,34e1590d-fd0e-4888-9e91-5fb6e6db47f8,69f338a0-b46e-458d-b3c9-f181a729141b,34e1590d-fd0e-4888-9e91-5fb6e6db47f8,1996-10-04,21,4,2018-05-14
18a0dfbe-0e6c-4bd6-806b-28aaf0c25e9a,2018-03-01,34e1590d-fd0e-4888-9e91-5fb6e6db47f8,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,34e1590d-fd0e-4888-9e91-5fb6e6db47f8,1996-10-04,21,3,2018-02-26
6d5d7ed9-82de-48fb-b955-9322c64b7a24,2018-04-30,353d0990-faef-4bdd-98af-b46d3e2901a5,7a912491-70bb-41a8-b62a-28c1755aae06,353d0990-faef-4bdd-98af-b46d3e2901a5,1993-05-15,24,0,2018-04-30
5bf0e145-76e4-430c-9f1e-932d823a6292,2018-01-25,353d0990-faef-4bdd-98af-b46d3e2901a5,a4a7a42d-0822-4c77-8d0f-a42f37923f28,353d0990-faef-4bdd-98af-b46d3e2901a5,1993-05-15,24,3,2018-01-22
d340c853-b55e-4253-bcae-b8c84edc1856,2018-04-25,3649152f-4cc1-4242-b0e4-ca1f21c61535,69f338a0-b46e-458d-b3c9-f181a729141b,3649152f-4cc1-4242-b0e4-ca1f21c61535,1995-08-30,22,2,2018-04-23
1eeda8db-dd66-42f4-a007-fa303d24115f,2018-04-06,3649152f-4cc1-4242-b0e4-ca1f21c61535,7a912491-70bb-41a8-b62a-28c1755aae06,3649152f-4cc1-4242-b0e4-ca1f21c61535,1995-08-30,22,4,2018-04-02
97daa11f-78cf-4025-924f-91afdf7d5362,2018-05-21,3649152f-4cc1-4242-b0e4-ca1f21c61535,a1f3509a-3bf6-4265-b850-a1e18c7e3c1b,3649152f-4cc1-4242-b0e4-ca1f21c61535,1995-08-30,22,0,2018-05-21
ff63a6e2-1eab-4a11-a371-66af6dc612c1,2018-05-23,3649152f-4cc1-4242-b0e4-ca1f21c61535,bf433d48-dff3-40ff-bea2-00e83d695c6f,3649152f-4cc1-4242-b0e4-ca1f21c61535,1995-08-30,22,2,2018-05-21
2ae260be-6b88-4ee5-b58e-53e590247323,2018-09-21,3649152f-4cc1-4242-b0e4-ca1f21c61535,fe9ebd87-e101-497f-8bc7-ff6525814efc,3649152f-4cc1-4242-b0e4-ca1f21c61535,1995-08-30,23,4,2018-09-17
69f7c89a-8ee7-4aa9-94cf-16f85203e964,2018-07-11,3748984b-df8e-4a83-91c8-6185a885553d,1059145b-a23a-4034-842b-b65e13791429,3748984b-df8e-4a83-91c8-6185a885553d,1997-08-16,20,2,2018-07-09
913e8b89-e438-42ee-bb82-d2de86f96e69,2018-06-26,3748984b-df8e-4a83-91c8-6185a885553d,1f5e9e2f-549b-4456-a414-da1c8e6594a5,3748984b-df8e-4a83-91c8-6185a885553d,1997-08-16,20,1,2018-06-25
e4b28813-31b1-4edf-b28d-967bcd3aa2e3,2018-07-15,39283142-5a39-4e43-b72d-5eba45d63e74,08c95cc0-a7d0-4031-81da-7dc455051810,39283142-5a39-4e43-b72d-5eba45d63e74,1992-01-01,26,6,2018-07-09
0d50beb2-b745-46b4-b3cd-3d03427a2d9b,2018-08-06,39283142-5a39-4e43-b72d-5eba45d63e74,ea9ba272-3a4c-42ec-b8c1-a78eb43900e2,39283142-5a39-4e43-b72d-5eba45d63e74,1992-01-01,26,0,2018-08-06
8820b5ac-472f-4a97-bc49-9ddddecdd887,2018-07-22,39283142-5a39-4e43-b72d-5eba45d63e74,f04cde69-5fe4-4af1-b75a-56a25a72d88b,39283142-5a39-4e43-b72d-5eba45d63e74,1992-01-01,26,6,2018-07-16
4589e5bb-a2b7-46db-ad26-fd9b018caa24,2018-07-25,39283142-5a39-4e43-b72d-5eba45d63e74,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,39283142-5a39-4e43-b72d-5eba45d63e74,1992-01-01,26,2,2018-07-23
ef560b0c-9e41-43e9-84f3-38cd2e0a9ed5,2018-04-02,3a539570-c9f1-49ab-a178-51120e15aea3,69f338a0-b46e-458d-b3c9-f181a729141b,3a539570-c9f1-49ab-a178-51120e15aea3,1989-11-03,28,0,2018-04-02
c554dd7f-bf43-44cd-a68d-385be147bcfd,2018-07-20,3a539570-c9f1-49ab-a178-51120e15aea3,7d9c6571-4e7a-4d06-bed1-9591b0fd76d6,3a539570-c9f1-49ab-a178-51120e15aea3,1989-11-03,28,4,2018-07-16
67d3148f-676f-4ac9-8526-321b93674006,2018-05-07,3a539570-c9f1-49ab-a178-51120e15aea3,b0f6a85f-0646-4a59-a366-65557e0daeb4,3a539570-c9f1-49ab-a178-51120e15aea3,1989-11-03,28,0,2018-05-07
d1a4b1ac-1d58-4b2b-bff6-f18c239dad5d,2018-04-01,3a539570-c9f1-49ab-a178-51120e15aea3,c773ff7a-8491-4e78-aa70-e0c362880067,3a539570-c9f1-49ab-a178-51120e15aea3,1989-11-03,28,6,2018-03-26
6f9fbfee-9a49-4685-af35-9cf5257c4944,2018-02-04,3a539570-c9f1-49ab-a178-51120e15aea3,eb385259-88d7-4253-929a-7e8f706cdfba,3a539570-c9f1-49ab-a178-51120e15aea3,1989-11-03,28,6,2018-01-29
72f08d92-b444-4cf3-af20-50d51b3a088d,2018-10-07,3a539570-c9f1-49ab-a178-51120e15aea3,f04cde69-5fe4-4af1-b75a-56a25a72d88b,3a539570-c9f1-49ab-a178-51120e15aea3,1989-11-03,28,6,2018-10-01
9685e850-fe4e-4100-b8d6-86c8331c8d59,2018-01-25,3b1646f6-7a59-4be0-95e0-4f8a88bd4cca,5916bb5b-df9c-413d-a435-fc1161a19544,3b1646f6-7a59-4be0-95e0-4f8a88bd4cca,1985-05-08,32,3,2018-01-22
85d1dcfb-50d6-4197-bcd3-07f5c7ab900e,2018-08-24,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,4ee9b21f-b023-4a88-95d2-b5588b8135b4,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,1986-10-14,31,4,2018-08-20
bfbffa39-13a5-4512-8862-8b7010fd1ed2,2018-08-26,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,5916bb5b-df9c-413d-a435-fc1161a19544,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,1986-10-14,31,6,2018-08-20
e2ed0c82-190e-4615-8788-49fb0dce0cf6,2018-03-07,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,7d9c6571-4e7a-4d06-bed1-9591b0fd76d6,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,1986-10-14,31,2,2018-03-05
297b0e02-88cf-4951-906b-3ffd12672638,2018-09-30,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,c773ff7a-8491-4e78-aa70-e0c362880067,3b5c1125-4e83-49b1-ae9a-ea9d746a16c7,1986-10-14,31,6,2018-09-24
6dab4ee8-66f8-4574-af10-5b6639090f55,2018-03-28,3bf23df4-ebd2-4e5a-a384-1569c91203c4,3b106606-f422-4058-af26-c63ed77aeda9,3bf23df4-ebd2-4e5a-a384-1569c91203c4,1999-10-07,18,2,2018-03-26
1852dabc-ed58-4008-bdff-7cbf9bfd1c78,2018-02-07,3bf23df4-ebd2-4e5a-a384-1569c91203c4,69f338a0-b46e-458d-b3c9-f181a729141b,3bf23df4-ebd2-4e5a-a384-1569c91203c4,1999-10-07,18,2,2018-02-05
330fb14b-4010-44a5-bbb8-c8a35c2b50e9,2018-01-20,3bf23df4-ebd2-4e5a-a384-1569c91203c4,7d9c6571-4e7a-4d06-bed1-9591b0fd76d6,3bf23df4-ebd2-4e5a-a384-1569c91203c4,1999-10-07,18,5,2018-01-15
144ed134-943c-435b-8bf5-fefd58ad744f,2018-03-13,3bf23df4-ebd2-4e5a-a384-1569c91203c4,de6e1dc6-fffd-4c1b-84d3-f679cf1dbd22,3bf23df4-ebd2-4e5a-a384-1569c91203c4,1999-10-07,18,1,2018-03-12
75ad9180-8617-4e57-bfcf-472b0678f21b,2018-09-27,3bf23df4-ebd2-4e5a-a384-1569c91203c4,eb385259-88d7-4253-929a-7e8f706cdfba,3bf23df4-ebd2-4e5a-a384-1569c91203c4,1999-10-07,18,3,2018-09-24
eb3578f9-0a4f-4424-8c63-f67290b6c43b,2018-03-02,3d18ac0a-cb2a-4c3f-92c9-54f6df04620d,1f5e9e2f-549b-4456-a414-da1c8e6594a5,3d18ac0a-cb2a-4c3f-92c9-54f6df04620d,1985-01-22,33,4,2018-02-26
07a6a1f3-9117-4d9e-9898-dc8729a3463f,2018-04-02,3d18ac0a-cb2a-4c3f-92c9-54f6df04620d,eb385259-88d7-4253-929a-7e8f706cdfba,3d18ac0a-cb2a-4c3f-92c9-54f6df04620d,1985-01-22,33,0,2018-04-02
b2ffd66c-18aa-4bc8-9584-2398a04a6805,2018-02-01,3d1d05fd-8037-440d-af82-36c6326bce77,06b940ab-f27a-4b99-9dac-d35d33915523,3d1d05fd-8037-440d-af82-36c6326bce77,1985-07-19,32,3,2018-01-29
2ee1ab1a-9269-44e1-b0a1-de3dc90574d3,2018-08-14,3d1d05fd-8037-440d-af82-36c6326bce77,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,3d1d05fd-8037-440d-af82-36c6326bce77,1985-07-19,33,1,2018-08-13
ac395fb4-ac9f-4904-bb93-d978d55d0b2e,2018-10-28,3d1d05fd-8037-440d-af82-36c6326bce77,1059145b-a23a-4034-842b-b65e13791429,3d1d05fd-8037-440d-af82-36c6326bce77,1985-07-19,33,6,2018-10-22
293aa1ad-41be-438d-9ea0-3c30134bd521,2018-02-09,3d1d05fd-8037-440d-af82-36c6326bce77,b04724ef-4330-4559-9caf-2903eb18f84f,3d1d05fd-8037-440d-af82-36c6326bce77,1985-07-19,32,4,2018-02-05
022687b6-e187-4012-9ec9-d124f15712ec,2018-03-25,3d1d05fd-8037-440d-af82-36c6326bce77,fe9ebd87-e101-497f-8bc7-ff6525814efc,3d1d05fd-8037-440d-af82-36c6326bce77,1985-07-19,32,6,2018-03-19
1ac5d525-2041-449c-bb04-d531b5ed4045,2018-10-07,3d774030-0ad4-40b4-9043-eae310b0a798,06b940ab-f27a-4b99-9dac-d35d33915523,3d774030-0ad4-40b4-9043-eae310b0a798,1988-11-05,29,6,2018-10-01
197cd122-62ce-42f4-9c8f-74e267395eeb,2018-07-20,3d774030-0ad4-40b4-9043-eae310b0a798,08c95cc0-a7d0-4031-81da-7dc455051810,3d774030-0ad4-40b4-9043-eae310b0a798,1988-11-05,29,4,2018-07-16
def93e6d-3c64-40f7-8de3-0bc69c9d893b,2018-06-01,3d774030-0ad4-40b4-9043-eae310b0a798,135b3134-10dd-4b54-9be4-1b6abce30a7c,3d774030-0ad4-40b4-9043-eae310b0a798,1988-11-05,29,4,2018-05-28
fce97d96-a131-4058-8aa5-a60ddd7692cf,2018-05-23,3d8b80e9-d4f4-47a2-b3dd-9181a0e3b0ba,1f5e9e2f-549b-4456-a414-da1c8e6594a5,3d8b80e9-d4f4-47a2-b3dd-9181a0e3b0ba,1994-10-29,23,2,2018-05-21
df426fef-4159-47f8-983d-d0dec7b5f46a,2018-07-11,3db5442a-c36b-4bf9-ad83-34cde0892287,37d0e703-b748-4643-87ec-bab76b1f80fd,3db5442a-c36b-4bf9-ad83-34cde0892287,1998-03-09,20,2,2018-07-09
063ac24b-8ebc-4cf5-a402-8a68360a6ed5,2018-05-12,3db5442a-c36b-4bf9-ad83-34cde0892287,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,3db5442a-c36b-4bf9-ad83-34cde0892287,1998-03-09,20,5,2018-05-07
1ee58be1-e534-4239-8fa9-27327986a7bc,2018-10-29,3db5442a-c36b-4bf9-ad83-34cde0892287,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,3db5442a-c36b-4bf9-ad83-34cde0892287,1998-03-09,20,0,2018-10-29
76d3f600-29bb-4534-97a7-539880963bba,2018-07-21,3db5442a-c36b-4bf9-ad83-34cde0892287,fe9ebd87-e101-497f-8bc7-ff6525814efc,3db5442a-c36b-4bf9-ad83-34cde0892287,1998-03-09,20,5,2018-07-16
a7485c91-551d-4b7f-a35c-d73ba6406ec8,2018-01-01,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,08c95cc0-a7d0-4031-81da-7dc455051810,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,1988-12-28,29,0,2018-01-01
6deaf06a-d0d5-4d26-b6ef-4ab226299d6f,2018-05-13,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,135b3134-10dd-4b54-9be4-1b6abce30a7c,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,1988-12-28,29,6,2018-05-07
f11292d2-2e47-4730-8d03-017ee737d9d7,2018-05-24,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,5916bb5b-df9c-413d-a435-fc1161a19544,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,1988-12-28,29,3,2018-05-21
dc2462dc-e9a5-4f6a-8200-8ef0fd0971b2,2018-09-09,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,3e16ac5b-30f2-4344-8ea6-eeb1bdd831a2,1988-12-28,29,6,2018-09-03
1c95d07f-bbd9-4ff7-858e-5d84e2600e2a,2018-05-04,3ea84194-cc33-49cc-9f96-1bf04179f015,16c46162-1496-4a16-8657-7b66d718f935,3ea84194-cc33-49cc-9f96-1bf04179f015,1994-01-26,24,4,2018-04-30
086f3916-31ac-4c91-9ad9-29bf5a146a4d,2018-09-16,3ea84194-cc33-49cc-9f96-1bf04179f015,69f338a0-b46e-458d-b3c9-f181a729141b,3ea84194-cc33-49cc-9f96-1bf04179f015,1994-01-26,24,6,2018-09-10
405e7b59-3858-4a25-b657-2de853f3c20f,2018-07-10,3ea84194-cc33-49cc-9f96-1bf04179f015,9e9dae6c-8a31-4eeb-a5b2-8275b6d615d0,3ea84194-cc33-49cc-9f96-1bf04179f015,1994-01-26,24,1,2018-07-09
97df27ef-7107-4413-987c-45ab6a63b95c,2018-05-10,3ea84194-cc33-49cc-9f96-1bf04179f015,b0f6a85f-0646-4a59-a366-65557e0daeb4,3ea84194-cc33-49cc-9f96-1bf04179f015,1994-01-26,24,3,2018-05-07
108fed41-d454-47ce-9ed3-ec48e9dda9e8,2018-10-25,40fef2df-9d52-4945-a395-469e177c1de5,06b940ab-f27a-4b99-9dac-d35d33915523,40fef2df-9d52-4945-a395-469e177c1de5,1993-01-03,25,3,2018-10-22
0cc7312f-5cc5-4a77-a778-80f906825d22,2018-02-24,40fef2df-9d52-4945-a395-469e177c1de5,b0f6a85f-0646-4a59-a366-65557e0daeb4,40fef2df-9d52-4945-a395-469e177c1de5,1993-01-03,25,5,2018-02-19
639ca817-d769-4d5c-b689-e3cbeb0b701b,2018-04-27,40fef2df-9d52-4945-a395-469e177c1de5,f04cde69-5fe4-4af1-b75a-56a25a72d88b,40fef2df-9d52-4945-a395-469e177c1de5,1993-01-03,25,4,2018-04-23
a913b0bd-22cb-420c-8c21-cbadf28931bd,2018-08-19,41cb4e83-0ded-40ba-93e0-15835e4b9b05,06b940ab-f27a-4b99-9dac-d35d33915523,41cb4e83-0ded-40ba-93e0-15835e4b9b05,1991-04-04,27,6,2018-08-13
145dbfaf-4ab6-4868-8556-a5394511f2e7,2018-06-04,41cb4e83-0ded-40ba-93e0-15835e4b9b05,69f338a0-b46e-458d-b3c9-f181a729141b,41cb4e83-0ded-40ba-93e0-15835e4b9b05,1991-04-04,27,0,2018-06-04
f6821de9-0060-4ca3-bd4e-936b0de384b7,2018-04-22,41cb4e83-0ded-40ba-93e0-15835e4b9b05,7a912491-70bb-41a8-b62a-28c1755aae06,41cb4e83-0ded-40ba-93e0-15835e4b9b05,1991-04-04,27,6,2018-04-16
d71e7ac9-7d38-4a92-88fc-cdd9d21667ec,2018-06-26,42602091-0990-411f-acfa-326a3b349a41,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,42602091-0990-411f-acfa-326a3b349a41,1992-07-01,25,1,2018-06-25
9145316f-383b-4c34-acd1-b53ff29a8582,2018-07-05,42602091-0990-411f-acfa-326a3b349a41,b04724ef-4330-4559-9caf-2903eb18f84f,42602091-0990-411f-acfa-326a3b349a41,1992-07-01,26,3,2018-07-02
a713634c-6bc9-4921-8047-110ebaf1dfc2,2018-02-25,42602091-0990-411f-acfa-326a3b349a41,c773ff7a-8491-4e78-aa70-e0c362880067,42602091-0990-411f-acfa-326a3b349a41,1992-07-01,25,6,2018-02-19
15447c93-db0e-47b0-9520-f5fa58036d54,2018-01-03,42602091-0990-411f-acfa-326a3b349a41,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,42602091-0990-411f-acfa-326a3b349a41,1992-07-01,25,2,2018-01-01
eeacb94a-03f0-4577-aa3e-e0af5ed9943b,2018-04-25,42602091-0990-411f-acfa-326a3b349a41,eb385259-88d7-4253-929a-7e8f706cdfba,42602091-0990-411f-acfa-326a3b349a41,1992-07-01,25,2,2018-04-23
a0dc9d2a-a17e-4849-8405-32e0e33d0588,2018-01-20,44a72491-100b-4b16-9cc5-2b20a0b62ecf,5916bb5b-df9c-413d-a435-fc1161a19544,44a72491-100b-4b16-9cc5-2b20a0b62ecf,1985-02-22,32,5,2018-01-15
98ce0d09-715d-4196-8800-864800d7a8cc,2018-07-16,44a72491-100b-4b16-9cc5-2b20a0b62ecf,a1f3509a-3bf6-4265-b850-a1e18c7e3c1b,44a72491-100b-4b16-9cc5-2b20a0b62ecf,1985-02-22,33,0,2018-07-16
456252b1-11d3-43dc-a9be-bdc2680534e5,2018-10-30,44a72491-100b-4b16-9cc5-2b20a0b62ecf,eb385259-88d7-4253-929a-7e8f706cdfba,44a72491-100b-4b16-9cc5-2b20a0b62ecf,1985-02-22,33,1,2018-10-29
6d932422-f6a1-4f11-8628-e18343dd85d0,2018-05-08,45208261-9ec6-4038-925d-bc1c164cf4cb,06b940ab-f27a-4b99-9dac-d35d33915523,45208261-9ec6-4038-925d-bc1c164cf4cb,1990-02-22,28,1,2018-05-07
66f9aebc-9052-46f2-bfe9-ba12cb00b803,2018-03-12,45208261-9ec6-4038-925d-bc1c164cf4cb,3b106606-f422-4058-af26-c63ed77aeda9,45208261-9ec6-4038-925d-bc1c164cf4cb,1990-02-22,28,0,2018-03-12
d708615f-33cc-40b1-9ee2-708334f626d8,2018-05-23,45208261-9ec6-4038-925d-bc1c164cf4cb,4ee9b21f-b023-4a88-95d2-b5588b8135b4,45208261-9ec6-4038-925d-bc1c164cf4cb,1990-02-22,28,2,2018-05-21
fdd8fc47-a93f-4e5a-9850-a65d47dc4171,2018-02-06,45208261-9ec6-4038-925d-bc1c164cf4cb,5916bb5b-df9c-413d-a435-fc1161a19544,45208261-9ec6-4038-925d-bc1c164cf4cb,1990-02-22,27,1,2018-02-05
5a57b77f-c9ce-4cac-82db-0a6a3c07d5a5,2018-10-17,45208261-9ec6-4038-925d-bc1c164cf4cb,b04724ef-4330-4559-9caf-2903eb18f84f,45208261-9ec6-4038-925d-bc1c164cf4cb,1990-02-22,28,2,2018-10-15
e644f5a1-178f-4cb3-8577-0be7c3075b6a,2018-05-25,45208261-9ec6-4038-925d-bc1c164cf4cb,eb385259-88d7-4253-929a-7e8f706cdfba,45208261-9ec6-4038-925d-bc1c164cf4cb,1990-02-22,28,4,2018-05-21
8723437b-b5ea-4a3f-a25a-31cbdea44706,2018-05-26,45f62819-6d56-4158-a42e-26326b4cf6e0,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,45f62819-6d56-4158-a42e-26326b4cf6e0,1992-03-17,26,5,2018-05-21
bc5873af-58c1-420a-9372-68671d5cb8b9,2018-03-27,45f62819-6d56-4158-a42e-26326b4cf6e0,16c46162-1496-4a16-8657-7b66d718f935,45f62819-6d56-4158-a42e-26326b4cf6e0,1992-03-17,26,1,2018-03-26
9dddaeee-7778-4e54-ae4a-7ee8d77be3d3,2018-02-01,45f62819-6d56-4158-a42e-26326b4cf6e0,69f338a0-b46e-458d-b3c9-f181a729141b,45f62819-6d56-4158-a42e-26326b4cf6e0,1992-03-17,25,3,2018-01-29
273550c7-be65-4bbf-a24d-6d00e15eb92c,2018-05-02,45f62819-6d56-4158-a42e-26326b4cf6e0,b04724ef-4330-4559-9caf-2903eb18f84f,45f62819-6d56-4158-a42e-26326b4cf6e0,1992-03-17,26,2,2018-04-30
